incident_id,company_name,company_revenue_usd,country_hq,industry_primary,industry_secondary,employee_count,is_public_company,stock_ticker,incident_date,incident_date_estimated,discovery_date,disclosure_date,attack_vector_primary,attack_vector_secondary,attack_chain,attributed_group,attribution_confidence,data_compromised_records,data_type,systems_affected,downtime_hours,data_source_primary,data_source_secondary,data_source_type,confidence_tier,quality_score,quality_grade,review_flag,notes,created_at,updated_at
2022-0501-001,Kestrel Equity Capital Ltd.,14394531572.24,IL,52,,41522,True,KEC.TA,2022-05-01,False,2022-08-02,2022-09-10,malware,,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,,,42432.0,PII,"backup_systems,SSO",41.48,https://www.kestrel-equity-capital-lt.com/newsroom/2022/06/security-update,,company_pr,2,86.78,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-0622-001,Aldridge Labs Corp.,90084336.15,JP,62,,390,False,,2023-06-22,False,2023-07-25,2023-08-06,ransomware,,,Vice_Society,confirmed,25789.0,PII,"payment_systems,backup_systems",43.8,https://krebsonsecurity.com/2023/02/aldridge-labs-corp-breach-exposes-data/,,verified_media,4,72.89,Silver,,OT/ICS systems affected; physical operations suspended for 5 days,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2021-0410-001,Miami Electric Co.,849956651.61,US,22,,2065,True,MIA1,2021-04-10,False,2021-04-16,2021-05-16,apt,,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,,,289471.0,credentials,"file_servers,customer_database,CRM,payment_systems,cloud_infrastructure",184.36,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001996994&type=8-K&dateb=20210727&owner=include&count=10,https://www.miami-electric-co.com/newsroom/2021/12/security-update,sec_filing,1,97.25,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-0215-001,Keller Construction Pty Ltd.,46825219.55,AU,23,,332,True,KEL1.AX,2023-02-15,False,2023-04-19,2023-05-13,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,346580.0,IP,"SSO,VPN",41.06,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001267902&type=8-K&dateb=20230615&owner=include&count=10,https://www.aepd.es/decisions/2023/10/INQ-2023-00470,sec_filing,1,73.12,Silver,,Insider threat component confirmed alongside external intrusion,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2021-0205-001,Chicago Logistics Inc.,10701624581.02,US,48-49,,61054,True,CHIC,2021-02-05,False,2021-08-07,2021-09-12,ransomware,phishing,,Hunters_International,suspected,2956.0,health,"ERP,active_directory",118.21,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001877654&type=8-K&dateb=20210107&owner=include&count=10,https://www.chicago-logistics-inc.com/newsroom/2021/11/security-update,sec_filing,1,77.33,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2022-1123-001,Quartz Analytic Group Co.,25626144.9,US,54,,127,False,,2022-11-23,False,2022-12-28,2023-02-18,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,2135.0,mixed,"HR_systems,CRM,VPN,email",32.2,https://www.quartz-analytic-group-co.com/newsroom/2022/10/security-update,https://www.ico.org.uk/decisions/2022/08/INQ-2022-00474,company_pr,1,98.87,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-0824-001,Leipzig Group AG,75298263.09,DE,53,62,179,False,,2025-08-24,False,2025-09-03,2025-10-23,malware,supply_chain,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,,,14785.0,PII,CRM,62.58,https://www.mandiant.com/resources/blog/leipzig-group-ag-incident-response-2025,,cybersecurity_firm,3,72.41,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2021-0302-001,Kowalski Services AG,912563540.25,CH,92,,13411,False,,2021-03-02,False,2021-03-13,2021-04-02,ransomware,data_breach,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,4503.0,mixed,email,124.81,https://www.bfdi.bund.de/decisions/2021/04/INQ-2021-00476,,gdpr_notification,1,94.84,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-0215-001,Titan Tempest Production SA,379502216.76,FR,31-33,22,1467,False,,2025-02-15,False,2025-02-21,2025-03-02,malware,,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,,,695388.0,mixed,"payment_systems,VPN",40.68,https://www.ico.org.uk/decisions/2025/10/INQ-2025-00478,,gdpr_notification,1,76.2,Silver,,Multiple subsidiaries affected across 6 jurisdictions,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2022-0620-002,Philadelphia Industries Group Inc.,4203126400.85,US,31-33,,13247,True,PHIL,2022-06-20,False,2022-08-20,2022-08-29,apt,,,Royal,confirmed,3623.0,financial,"cloud_infrastructure,website,SSO",117.17,https://www.bleepingcomputer.com/news/security/philadelphia-industries-g-hit-by-cyberattack-2022/,https://www.philadelphia-industries-g.com/newsroom/2022/03/security-update,verified_media,3,81.1,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-0215-001,Paladin Cedar Department Ltd.,9846137066.04,IL,92,,71408,False,,2024-02-15,False,2024-05-15,2024-05-27,ransomware,apt,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,APT41,probable,72296.0,PII,"website,SCADA,SSO,payment_systems",182.6,https://www.cnil.fr/decisions/2024/10/INQ-2024-00491,,gdpr_notification,1,90.43,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-0814-001,Incheon Health Corp.,1578673858.68,KR,62,,16533,True,INCH.KS,2024-08-14,False,2024-08-30,2024-10-21,ransomware,,,Akira,probable,64082.0,financial,"manufacturing_OT,file_servers,SCADA,website",23.26,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001536350&type=8-K&dateb=20240402&owner=include&count=10,,sec_filing,1,82.35,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2022-1214-001,Keystone Patriot Partners SAS,24241807.28,FR,54,,94,False,,2022-12-14,False,2023-01-17,2023-03-21,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,569535.0,IP,active_directory,3.52,https://www.bleepingcomputer.com/news/security/keystone-patriot-partners-hit-by-cyberattack-2022/,,verified_media,4,64.01,Bronze,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-0405-001,FrameComposite Materials Inc.,10652138798.8,US,31-33,,33917,True,FRAM,2024-04-05,False,2024-05-07,2024-05-11,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,Scattered_Spider,unknown,1023706.0,mixed,"active_directory,backup_systems,SSO,CRM",10.13,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001524868&type=8-K&dateb=20241227&owner=include&count=10,https://www.framecomposite-materials-.com/newsroom/2024/01/security-update,sec_filing,1,73.09,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-0119-002,Portland Labs Group Inc.,46833914978.53,HK,51,,104246,True,PORT.HK,2024-01-19,False,2024-04-21,2024-05-27,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,Hive,probable,26201.0,health,"backup_systems,manufacturing_OT,ERP,VPN,SSO",38.04,https://www.bfdi.bund.de/decisions/2024/02/INQ-2024-00506,,gdpr_notification,1,80.16,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-0716-002,Nashville Diagnostics Co.,1831652985.22,US,62,,11163,True,NASH,2023-07-16,False,2023-09-16,2023-11-09,ransomware,,,,,23272486.0,health,active_directory,234.73,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001612403&type=8-K&dateb=20230302&owner=include&count=10,,sec_filing,1,97.01,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-0508-001,Austin Advisory Co.,3864631401.33,US,54,,29336,True,AUST,2025-05-08,False,2025-05-26,2025-06-14,apt,,,REvil,suspected,1063579.0,mixed,"ERP,email,active_directory",42.86,https://unit42.paloaltonetworks.com/threat-brief-austin-advisory-co-2025/,https://www.austin-advisory-co.com/newsroom/2025/09/security-update,cybersecurity_firm,3,92.76,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-0906-001,Campbell Pharmaceuticals Corp.,661004750.27,US,62,,5073,False,,2025-09-06,False,2025-10-07,2025-11-14,apt,supply_chain,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,Scattered_Spider,suspected,210761.0,PII,"SSO,customer_database,active_directory,payment_systems,backup_systems",4.49,https://www.campbell-pharmaceuticals-.com/newsroom/2025/08/security-update,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001620493&type=8-K&dateb=20250611&owner=include&count=10,company_pr,1,92.7,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-0310-001,Citadel Reserve Securities Holdings Inc.,64670227432.13,US,52,,155015,True,CRS,2024-03-10,False,2024-04-11,2024-04-29,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,125553.0,mixed,"SCADA,CRM,VPN",55.62,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001159953&type=8-K&dateb=20240322&owner=include&count=10,https://blog.talosintelligence.com/2024/05/citadel-reserve-secu-campaign.html,sec_filing,1,83.91,Silver,,Third-party managed service provider was initial entry point,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-0622-002,AspireSkill Institute SA,58837702.69,FR,61,,566,False,,2025-06-22,False,2025-07-24,2025-08-16,apt,,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,Hive,unknown,1000.0,PII,"CRM,SSO,VPN,active_directory",142.84,https://www.edpb.europa.eu/decisions/2025/10/INQ-2025-00516,,gdpr_notification,1,70.76,Silver,,Incident scope expanded during investigation; initial disclosure understated impact,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2022-0523-001,Baltic Cast Materials Co.,56368248.22,US,31-33,,196,True,BCM,2022-05-23,False,2022-05-27,2022-06-10,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,1000.0,financial,"manufacturing_OT,ERP,HR_systems",40.4,https://www.bfdi.bund.de/decisions/2022/03/INQ-2022-00518,,gdpr_notification,1,74.56,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-1213-001,Austin Trading Group Inc.,1164871373.59,US,44-45,,6957,True,AUS1,2023-12-13,False,2023-12-15,2023-12-31,apt,,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,Turla,probable,69445.0,PII,"customer_database,cloud_infrastructure",42.7,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001265494&type=8-K&dateb=20230526&owner=include&count=10,https://www.edpb.europa.eu/decisions/2023/05/INQ-2023-00520,sec_filing,1,60.15,Bronze,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2021-0424-002,MetroBorough Agency Holdings Inc.,1528013782.11,US,92,62,11754,False,,2021-04-24,False,2021-05-01,2021-07-05,malware,backdoor,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,APT41,confirmed,85998.0,PII,"CRM,email,customer_database,cloud_infrastructure",378.38,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001334712&type=8-K&dateb=20211001&owner=include&count=10,,sec_filing,1,86.06,Gold,,Cross-border incident; primary filing in ICO jurisdiction,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-0426-002,Walsh Media Group PLC,1116294875.78,GB,71,52,4834,True,WALS.L,2024-04-26,True,2024-04-28,2024-05-15,ransomware,,,,,48002.0,PII,file_servers,60.01,https://www.ico.org.uk/decisions/2024/01/INQ-2024-00523,https://krebsonsecurity.com/2024/06/walsh-media-group-pl-breach-exposes-data/,gdpr_notification,1,91.25,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-0619-001,InsightConsult Consulting S.p.A.,3233430449.19,IT,54,,16775,False,,2024-06-19,True,2024-07-21,2024-07-31,malware,,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,,,90839.0,PII,"backup_systems,payment_systems,active_directory,HR_systems",36.75,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001223228&type=8-K&dateb=20241102&owner=include&count=10,,sec_filing,1,93.33,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-0923-001,Birmingham Rail Ltd.,123361685.75,GB,48-49,,737,True,BIRM.L,2024-09-23,False,2024-10-02,2024-11-09,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,253558.0,PII,"SCADA,ERP,active_directory",14.96,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001834558&type=8-K&dateb=20240607&owner=include&count=10,https://www.edpb.europa.eu/decisions/2024/09/INQ-2024-00531,sec_filing,1,51.96,Bronze,low_quality_score,Previously breached in 2022; confirmed as separate campaign,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2021-0121-001,Paragon Credit Securities S.p.A.,194968687.89,IT,52,51,550,False,,2021-01-21,False,2021-02-02,2021-04-08,apt,,,Sandworm,suspected,586531.0,PII,"SCADA,customer_database,HR_systems,ERP,VPN",9.38,https://www.mandiant.com/resources/blog/paragon-credit-secur-incident-response-2021,,cybersecurity_firm,3,80.78,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2022-1214-002,Delta Discovery Education Holdings PLC,50631776.37,GB,61,,607,False,,2022-12-14,False,2022-12-20,2023-02-04,ransomware,malware,,,,9455.0,PII,"HR_systems,cloud_infrastructure,CRM",241.13,https://www.ico.org.uk/decisions/2022/10/INQ-2022-00535,,gdpr_notification,1,82.17,Silver,,Concurrent with public CVE disclosure (CVE-2022-2022-11058),2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2021-1121-001,Patriot Bravo Therapeutics Co. Ltd.,686888011.46,KR,62,92,2774,False,,2021-11-21,False,2021-12-25,2022-01-18,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,4130.0,mixed,payment_systems,25.29,https://www.cnil.fr/decisions/2021/04/INQ-2021-00536,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001069566&type=8-K&dateb=20210712&owner=include&count=10,gdpr_notification,1,66.02,Bronze,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2022-0606-001,GridByte Platforms Co.,108421009.9,US,51,,231,False,,2022-06-06,False,2022-07-07,2022-08-13,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,44832.0,financial,"email,customer_database,backup_systems,CRM",180.46,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001292662&type=8-K&dateb=20220922&owner=include&count=10,https://unit42.paloaltonetworks.com/threat-brief-gridbyte-platforms-c-2022/,sec_filing,1,81.26,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2021-0309-001,Orbit Wisdom Academy Ltd.,1193995117.69,IN,61,44-45,15826,False,,2021-03-09,False,2021-03-21,2021-05-15,apt,,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,,,352329.0,PII,"customer_database,HR_systems,website",177.25,https://therecord.media/2021/10/14/orbit-wisdom-academy-ltd-breached,https://www.orbit-wisdom-academy-ltd.com/newsroom/2021/10/security-update,verified_media,4,79.29,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2021-0804-002,Harrington Computing Corp.,2148030910.02,US,51,,3589,True,HARR,2021-08-04,False,2021-08-20,2021-09-05,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,946485.0,credentials,"SCADA,active_directory",65.08,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001397783&type=8-K&dateb=20210105&owner=include&count=10,https://therecord.media/2021/03/03/harrington-computing-corp-breached,sec_filing,1,94.42,Gold,,Cross-border incident; primary filing in SEC jurisdiction,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-1024-002,Clarity Vivo Labs Group Inc.,16461488261.24,US,62,51,67119,True,CVL,2023-10-24,False,2023-10-28,2024-01-05,ransomware,phishing,,,,28417797.0,mixed,"customer_database,ERP,backup_systems,website",64.35,https://www.mandiant.com/resources/blog/clarity-vivo-labs-gr-incident-response-2023,https://www.ico.org.uk/decisions/2023/12/INQ-2023-00550,cybersecurity_firm,3,70.29,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2022-0111-001,Geneva Investments AG,92616296976.0,CH,52,,319504,True,GENE.SW,2022-01-11,False,2022-04-11,2022-06-18,ransomware,data_breach,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,APT41,suspected,238536.0,PII,"ERP,payment_systems,website",48.56,https://www.geneva-investments-ag.com/newsroom/2022/09/security-update,https://krebsonsecurity.com/2022/10/geneva-investments-a-breach-exposes-data/,company_pr,2,83.79,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-0801-001,Quartz Pacific Genomics SA,197106682.24,FR,62,,2426,False,,2024-08-01,False,2024-09-01,2024-09-08,malware,,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,Royal,unknown,7778.0,credentials,"website,HR_systems,manufacturing_OT",29.92,https://unit42.paloaltonetworks.com/threat-brief-quartz-pacific-genom-2024/,https://www.quartz-pacific-genomics-s.com/newsroom/2024/03/security-update,cybersecurity_firm,2,89.46,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2021-0519-001,Baltic Endeavor Bank Pty Ltd.,5170052773.78,AU,52,72,12163,True,BEB.AX,2021-05-19,True,2021-05-20,2021-06-01,ransomware,,,Rhysida,probable,45119.0,mixed,"HR_systems,backup_systems,website,cloud_infrastructure",30.65,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001374307&type=8-K&dateb=20210315&owner=include&count=10,,sec_filing,1,89.81,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-0526-002,Sequoia Crown Financial Corp.,6486016176.02,JP,52,,17810,True,SCF.T,2025-05-26,False,2025-06-13,2025-07-04,ransomware,,,,,490240.0,PII,"website,customer_database",151.33,https://therecord.media/2025/11/14/sequoia-crown-financial-c-breached,,verified_media,4,74.98,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2022-1125-003,NetCore Innovations Corp.,490565198.96,CA,51,44-45,1138,False,,2022-11-25,True,2022-11-29,2022-12-13,ransomware,,,LockBit,probable,156677.0,mixed,"ERP,email",9.91,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001635553&type=8-K&dateb=20221107&owner=include&count=10,https://unit42.paloaltonetworks.com/threat-brief-netcore-innovations--2022/,sec_filing,1,83.38,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2022-0529-001,Edwards Group Inc.,57538090072.77,US,52,22,255968,True,EDWA,2022-05-29,False,2022-08-27,2022-09-06,malware,,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,,,7137.0,IP,"manufacturing_OT,CRM,payment_systems,customer_database,HR_systems",32.93,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001128992&type=8-K&dateb=20221004&owner=include&count=10,,sec_filing,1,81.21,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-1226-002,Delta Precision Works Holdings Inc.,2758047547.33,MX,31-33,,14507,False,,2025-12-26,True,2026-02-28,2026-03-10,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,Killnet,suspected,609054.0,mixed,"email,cloud_infrastructure,payment_systems,CRM",121.72,https://unit42.paloaltonetworks.com/threat-brief-delta-precision-work-2025/,,cybersecurity_firm,3,85.84,Gold,,Insider threat component confirmed alongside external intrusion,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-0716-001,Sable Hawk Medical Corp.,9098294881.29,US,62,,54201,True,SHM,2025-07-16,False,2025-07-17,2025-08-03,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,Scattered_Spider,suspected,484821.0,credentials,HR_systems,24.62,https://www.bleepingcomputer.com/news/security/sable-hawk-medical-corp-hit-by-cyberattack-2025/,https://www.bfdi.bund.de/decisions/2025/07/INQ-2025-00573,verified_media,4,76.91,Silver,,Initially reported as IT maintenance outage; later reclassified as security incident,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-0723-001,Campbell Wholesale Group Inc.,2708171029.81,AR,42,51,7140,True,CAMP.BA,2024-07-23,False,2024-08-10,2024-08-25,apt,,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,,,5959.0,credentials,"HR_systems,active_directory,ERP,SSO",28.66,https://www.campbell-wholesale-group-.com/newsroom/2024/07/security-update,https://blog.talosintelligence.com/2024/06/campbell-wholesale-g-campaign.html,company_pr,1,54.36,Bronze,low_quality_score,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-0804-001,AuraCure Genomics Co.,33628326754.3,US,62,,190869,True,AURA,2024-08-04,False,2024-08-12,2024-08-14,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,205972.0,health,VPN,73.14,https://www.auracure-genomics-co.com/newsroom/2024/11/security-update,https://www.crowdstrike.com/blog/auracure-genomics-co-intrusion-analysis-2024/,company_pr,2,96.82,Gold,,Revenue estimated from Dun & Bradstreet industry median,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-0915-001,Flint Azure Energy SAS,279898146.94,FR,21,,821,True,FAE.PA,2023-09-15,True,2023-09-29,2023-10-04,malware,,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,,,35304.0,mixed,"payment_systems,cloud_infrastructure,VPN",37.57,https://www.edpb.europa.eu/decisions/2023/05/INQ-2023-00581,,gdpr_notification,1,76.96,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-0119-002,Lynx Wolverine Solutions Co.,7105371810.07,AE,56,,116716,True,LWS.DU,2025-01-19,False,2025-02-19,2025-04-07,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,Akira,probable,709575.0,PII,"file_servers,SSO,ERP,website,payment_systems",11.88,https://www.theregister.com/2025/09/07/lynx-wolverine-solut_security_incident/,https://www.edpb.europa.eu/decisions/2025/01/INQ-2025-00582,verified_media,4,72.4,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2022-0307-001,Crawford Analytics Holdings Inc.,21680753652.0,US,51,,37562,False,,2022-03-07,False,2022-04-06,2022-05-06,malware,supply_chain,,BianLian,suspected,509686.0,health,"cloud_infrastructure,customer_database,ERP,email",52.02,https://www.crawford-analytics-holdin.com/newsroom/2022/12/security-update,,company_pr,2,77.03,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-0726-002,Cypress Scholar Education SA,232977372.51,FR,61,44-45,2193,False,,2024-07-26,False,2024-08-02,2024-08-19,malware,,,,,87288.0,PII,"email,website,active_directory,manufacturing_OT,SCADA",85.23,https://therecord.media/2024/11/19/cypress-scholar-education-breached,https://www.cnil.fr/decisions/2024/10/INQ-2024-00590,verified_media,3,90.94,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-0719-001,Irving Analytics Inc.,1094187961.68,US,51,,2208,True,IRVI,2023-07-19,False,2024-01-17,2024-02-23,ransomware,,,Royal,suspected,2192898.0,financial,"manufacturing_OT,SSO,CRM,SCADA",126.72,https://krebsonsecurity.com/2023/11/irving-analytics-inc-breach-exposes-data/,https://www.aepd.es/decisions/2023/02/INQ-2023-00592,verified_media,4,79.86,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-0425-001,Sierra Node Ventures SA,48578250641.23,CH,51,,121295,True,SNV.SW,2023-04-25,False,2023-05-27,2023-06-01,malware,,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,Royal,unknown,5842.0,financial,cloud_infrastructure,15.13,https://www.theregister.com/2023/12/23/sierra-node-ventures_security_incident/,https://unit42.paloaltonetworks.com/threat-brief-sierra-node-ventures-2023/,verified_media,3,65.15,Bronze,,Cross-border incident; primary filing in OAIC jurisdiction,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2021-0415-001,Delta Net Platforms Inc.,485962113.37,US,51,,847,False,,2021-04-15,False,2021-04-29,2021-05-14,malware,,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,,,348772.0,mixed,CRM,132.86,https://www.theregister.com/2021/01/27/delta-net-platforms-_security_incident/,https://unit42.paloaltonetworks.com/threat-brief-delta-net-platforms--2021/,verified_media,4,96.04,Gold,,Incident date based on forensic timeline reconstruction (+-2 days),2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-0310-001,Bravo Choice Group Ltd.,641252810.46,AU,44-45,51,8989,False,,2025-03-10,False,2025-03-26,2025-04-05,ransomware,,,,,247994.0,mixed,"backup_systems,VPN,payment_systems,SSO",128.32,https://blog.talosintelligence.com/2025/10/bravo-choice-group-l-campaign.html,,cybersecurity_firm,3,56.33,Bronze,low_quality_score,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
